M2210029;15307;BLUSA ALCA PREGAS RENDA;P;PRETO
M2210029;15308;BLUSA ALCA PREGAS RENDA;M;PRETO
M2210029;15309;BLUSA ALCA PREGAS RENDA;G;PRETO
M2212031;16536;BLUSA M/C LACO;M;JEANS
M2214013;16550;BODY DECOTE;G;AZUL CLARO
M2214013;16552;BODY DECOTE;P;PRETO
D2221022;17251;VESTIDO BABADO ESTAMPADO;PP;ESTAMPADO
D2219016;17252;SHORT RECORTES;PP;LARANJA
M2218049;17580;SAIA RENDA;P;BEGE
M2218068;18521;SAIA FORRO M2218056;P;OFF WHITE
M2219035;18526;SHORT HOTPANTS M2218056;M;OFF WHITE
M2218070;19157;SAIA PREGAS;PP;ESTAMPADO
D2221031;19172;VESTIDO ALCA;PP;ESTAMPADO
M2212044D;19857;BLUSA MANGA C/ RECORTES;P;PRETO
M2220008D;1030350;SHORT SAIA ESTAMPADO;G;ESTAMPADO
M2222024D;19870;VESTIDO LONGO RENDA;PP;OFF WHITE
M2210061D;19883;BLUSA ALCA BASICA;P;VERDE
M2210070;20944;BLUSA ALCA RENDA DECOTE;P;OFF WHITE
M2227004;20785;CASACO BORDADO;P;AZUL
M2623010;21893;TSHIRT PATCH FLOR;P;ESTAMPADO LISTRADO
M2623010;21895;TSHIRT PATCH FLOR;G;ESTAMPADO LISTRADO
M2610008;21899;BLUSA ALCA DECOTE PAETE;M;PRETO
M2613003;21903;BLUSA M/L RENDA;G;PRETO
M2726004;25459;COLETE GOLA ALFAIATARIA;G;PINHO
M2726004;25460;COLETE GOLA ALFAIATARIA;PP;PRETO
887605624;27385;CAMISA PASSARINHO ESTAMPADA G;U;UNICA
M2823005;28067;TSHIRT MISS;PP;FLAMINGO
M2714013D;28076;BOBY ZIPER FRENTE;PP;PRETO
M2714013D;28088;BOBY ZIPER FRENTE;G;NUDE
M2914008;28093;BODY RENDA;PP;PRETO
M2713014D;28178;MOLETOM COM RENDA;PP;PRETO
M2719018D;28185;SHORT CLOCHARD;PP;VERDE
M2719018D;28186;SHORT CLOCHARD;P;VERDE
M2812017D;28196;BLUSA MANGA CURTA;M;KLAIN
M2813006D;28214;BLUSA ABERTURA COSTAS;PP;LISTRADO
M2813007D;28219;BLUSA BABADOS MANGA;P;MARINHO
M2818014D;28225;SAIA AMARRACAO;G;ESTAMPADO
M2819003D;28230;SHORT NUVEM;PP;MARINHO
M2819003D;28231;SHORT NUVEM;P;MARINHO
M2819003D;28232;SHORT NUVEM;M;MARINHO
M2819003D;28236;SHORT NUVEM;M;MOSTARDA
M2922002;28260;VESTIDO LONGO FENDA;PP;FOLHAS
M2220004;15802;SHORT SAIA NERVURAS;P;PRETO
M2220004;15803;SHORT SAIA NERVURAS;M;PRETO
115012680;16508;BLUSA EST BABADO ESTAMPADO P;U;UNICA
D2212032;17136;BLUSA BABADO;PP;VERMELHO
M2485;17170;BODY BORDADO FRENTE;PP;001 PRETO
M2210045;17270;BLUSA ALCA BORDADO CANUTILHO;M;OFF WHITE
M2218035;17325;SAIA ONDAS;PP;PRETO
M2218034;17833;SAIA LONGA HOTPANTS;G;PRETO
M2218034;17841;SAIA LONGA HOTPANTS;P;OFF WHITE
M2224033;17844;CROPPED DE RENDA;PP;OFF WHITE
M2212041;18055;BLUSA M/C DECOTE E BOLSO COM ZIPER;G;PRETO
D2221025;18427;VESTIDO CURTO BOLSO;PP;EST FOLHAS BORBOLETA AZUL
M2214015D;25680;BODY DE RENDA;M;PRETO
M2214015D;25681;BODY DE RENDA;G;PRETO
M2214015D;25683;BODY DE RENDA;P;OFF WHITE
M2729018;25917;CAMISA LACO GOLA;P;NUDE
M2711014;26324;BLUSA RENDA;P;NUDE
M2713070;26700;BLUSA M/L RENDA;G;VINHO / NUDE / PRETO
M2712014D;26812;BLUSA DECOTE V;M;PRETO
M2713047D;26821;BLUSA RENDA ACABAMENTO;G;MESCLA
M2717003D;26823;MACAQUINHO TRANSPASSADO;M;PRETO
M2718023D;26829;SAIA BOLSOS FRENTE;P;PRETO
M2719013D;26834;SHORT ALFAIATARIA;G;PINHO
M2719013D;26835;SHORT ALFAIATARIA;PP;PRETO
M2719013D;26837;SHORT ALFAIATARIA;M;PRETO
D2212010;13820;BLUSA M/C COM DECOTE;P;MARINHO
D2212018;14325;BLUSA M/C LACO;P;ESTAMPADO
M2218025;14627;SAIA NERVURAS;PP;OFF WHITE
M2222018;17647;VESTIDO LONGO DECOTE COSTA TUNEL;P;VERDE
D2221017D;20572;VESTIDO CURTO BOLSO;G;ROSE
D2221017D;20573;VESTIDO CURTO BOLSO;GG;ROSE
M2612004;20972;BLUSA M/C PREGAS;P;ESTAMPADO
M2210070;20987;BLUSA ALCA RENDA DECOTE;P;PRETO
M2718010;24481;SAIA MIDI EVASE;G;ESTAMPADO
M2727003;25212;BLAZER A FIO;PP;LISTRADO
M2713056D;27222;BLUSA RECORTE COM ILHOS;P;MESCLA
M2713067D;27228;BLUSA BOTOES;G;VERMELHO
M2718014D;27240;SAIA PEPLUM FIVELA;G;PRETO
M2718016D;27248;SAIA COS PESPONTO;PP;VINHO
M2718016D;27250;SAIA COS PESPONTO;M;VINHO
M2723001D;27260;TSHIRT ARGOLA C/ FRANJAS;PP;PRETO
M2723001D;27262;TSHIRT ARGOLA C/ FRANJAS;M;PRETO
M2723001D;27267;TSHIRT ARGOLA C/ FRANJAS;G;BRANCO
M2723001D;27273;TSHIRT ARGOLA C/ FRANJAS;P;NUDE
M2723019D;27283;TSHIRT MULLET;P;PRETO
M2723019D;27285;TSHIRT MULLET;G;PRETO
M2812006D;27303;BLUSA MANGA AMPLA BABADOS;M;OFF WHITE
M2814001D;27308;BODY ML TRANSPASSE;G;BEGE
M2821004D;27317;VESTIDO FAIXAS LATERAIS;G;NUDE
M2210024;14832;BLUSA ALCA BABADO COM BORDADO;G;PRETO
D2212006D;14840;BLUSA M/C CIGANINHA;M;ESTAMPADO
D2212006D;14841;BLUSA M/C CIGANINHA;G;ESTAMPADO
D2221007D;14856;VESTIDO CURTO M/C DEGRAU;PP;EST VERDE
D2221007D;14858;VESTIDO CURTO M/C DEGRAU;M;EST VERDE
D2221007D;14859;VESTIDO CURTO M/C DEGRAU;G;EST VERDE
D2221007D;14861;VESTIDO CURTO M/C DEGRAU;PP;ESTAMPA BORBOLETA
D2221007D;14865;VESTIDO CURTO M/C DEGRAU;GG;ESTAMPA BORBOLETA
D2222001D;14873;VESTIDO LONGO ALCA;G;ESTAMPADO
D2222001D;14876;VESTIDO LONGO ALCA;P;ESTAMPADO 2
D2222001D;14878;VESTIDO LONGO ALCA;G;ESTAMPADO 2
D2212013D;14883;BLUSA M/C PEPLUM;G;OFF WHITE
D2212013D;14887;BLUSA M/C PEPLUM;M;LARANJA
D2212013D;14900;BLUSA M/C PEPLUM;P;PINK
M2213005D;14914;BATA BLUSA;P;ESTAMPADO
M2219011D;1029890;SHORT DE RENDA;P;ROSE
M2224019D;1029919;CROPPED LACO;P;PRETO
M2224019D;1029928;CROPPED LACO;M;VERDE
M2224019D;1029933;CROPPED LACO;PP;NUDE
M2721020D;26848;VESTIDO GOLA ALTA;P;VINHO
M2726004D;26859;COLETE GOLA ALFAIATARIA;P;VINHO
M2726004D;26863;COLETE GOLA ALFAIATARIA;P;MOSTARDA
M2726004D;26867;COLETE GOLA ALFAIATARIA;P;PRETO
M2710012D;26877;BLUSA ALCA RECORTES;M;PRETO
M2715029D;26896;CALCA MOLETON;M;PRETO
M2715029D;26900;CALCA MOLETON;M;VERDE
M2718022D;26902;SAIA MIDI FIVELA;PP;PRETO
M2720004D;26915;SHORT SAIA AMARRACAO;M;NUDE
M2812024;27176;TSHIRT DETALHE MANGA;PP;MESCLA
M2812023;27177;BLUSA MANGA PAETE;PP;NUDE
M2821011;27180;VESTIDO CHEMISE;M;MARINHO
P2712013;27207;UNIFORME CR FABRICA;M;VERMELHO
M2813008;27324;BLUSA FAIXA AMARRACAO;PP;PRETO
M2813008;27328;BLUSA FAIXA AMARRACAO;PP;NUDE
M2211008;13119;CROPPED DETALHE RENDA;P;OFF WHITE
D2221014;13514;VESTIDO CURTO M/C EVASE CORACAO;PP;ESTAMPADO
D2221007;15912;VESTIDO CURTO M/C DEGRAU;G;BORBOLETA AZUL
M2221039;17403;VESTIDO CURTO TRANSPASSADO;M;NUDE
D2210014;17411;BLUSA ALCA LACO;G;AMARELO
D2210014;17413;BLUSA ALCA LACO;P;PRETO
D2210014;17416;BLUSA ALCA LACO;PP;PINK
D2210014;17418;BLUSA ALCA LACO;M;PINK
M2222038;19223;VESTIDO LONGO MALHA;PP;ESTAMPADO
M2721012;23337;BLUSA MOLETOM;PP;BEGE
M2727003;23340;BLAZER A FIO;PP;ESTAMPADO
M2720003;23335;SHORT SAIA PIED POULE;PP;ESTAMPADO
M2727017;24944;JAQUETA GOLA TRANSPASSE;GG;PRETO/CAFE
M2727017;24946;JAQUETA GOLA TRANSPASSE;M;CAFE
M2810020;27579;BLUSA LINGERIE;P;BEGE
M2818020;27583;SAIA LINGERIE;PP;BEGE
M2918018;28295;SAIA LONGA FENDA;PP;FUCSIA
M2922009;28300;VESTIDO TRANSPARENCIA;P;HIBISCO
M2922009;28301;VESTIDO TRANSPARENCIA;M;HIBISCO
M2922009;28302;VESTIDO TRANSPARENCIA;G;HIBISCO
M2924020;28305;CROPPED AMARRACAO;P;OFF WHITE
M2918018;28323;SAIA LONGA FENDA;M;VERMELHO
M2924027;28328;TOP AMARRACAO;PP;MAGENTA
M2910012;28339;REGATA BASICA;PP;MANDALA TROPICAL
M2911008;28344;MAXI REGATA;PP;BASIL
M2813029;28357;BLUSA CIGANINHA;PP;ESTAMPADO
M2921008;28363;VESTIDO EVASE;G;BOUQUET
M2930002;28369;CLUTCH ABACAXI;.;AZUL
M2930004;28381;CLUTCH PASSAROS;U;AZUL
M2212023;13778;BLUSA M/C RENDA;PP;OFF WHITE
M2223022;15898;T SHIRT PLUMAS M/C;PP;OFF WHITE
D2212023D;18547;BLUSA AMPLA;PP;OFF WHITE
M2211040D;18588;BLUSA CAVADA;P;LILAS
M2211040D;18593;BLUSA CAVADA;M;PRETO COM PRATA
M2222004D;18595;VESTIDO LONGO TRANSPASSADO;P;PRETO
M2222004D;18613;VESTIDO LONGO TRANSPASSADO;G;AZUL BEBE
D2219007D;18617;SHORT BASICO;G;OFF WHITE
D2218010D;18625;SAIA PEPLUM DETALHE;G;ESTAMPADO
D2211009D;18636;BLUSA CAVADA ALCA LARGA;G;ESTAMPADO
M2210015D;18641;BLUSA ALCA COM TAXAS;PP;OFF WHITE
M2210015D;18651;BLUSA ALCA COM TAXAS;M;AZUL
M2222001D;18653;VESTIDO LONGO TRICOT;PP;OFF WHITE
M2222001D;18654;VESTIDO LONGO TRICOT;P;OFF WHITE
M2210013D;18663;BLUSA ALCA RENDA;P;OFF WHITE
M2813008;27334;BLUSA FAIXA AMARRACAO;M;MESCLA CLARO
M2813008;27338;BLUSA FAIXA AMARRACAO;M;MESCLA ESCURO
M2911002;27395;BLUSA CAVADA AMARRACAO;PP;ESTAMPADO
M2819006;27450;SHORT CLOCHARD;G;PINK
M2819006;27455;SHORT CLOCHARD;P;LIMONCELLO
M2819006;27456;SHORT CLOCHARD;M;LIMONCELLO
M2924006;27550;CROPPED CORRENTE;PP;PRATA
M2918003;27568;SAIA MIDI PLISSADA;PP;JEANS
9331;16267;VESTIDO ACTIVE C/ APLICACAO M PRETO;U;UNICA
M2210015;16607;BLUSA ALCA COM TAXAS;G;AMARELO
M2218026;18305;SAIA PLISSADO;M;PRETO
M2218058;18416;SAIA RECORTES;P;EST FLORAL FD AZ
M2210055;18422;BLUSA ALCA MEDIA;G;EST FLORAL FD AZ
M2610012;21351;BLUSA ALCA RECORTE;P;VERMELHO
M2610011;21554;BLUSA ALCA FRENTE UNICA;G;ESTAMPADO
D2217005;21587;MACAQUINHO SHORT SAIA;M;ESTAMPADO
M2618015;21871;SAIA RETA NERVURAS;PP;PRETO
M2613007D;22180;BLUSA M/L GOLA BABADO;G;PRETO
M2618001D;22191;SAIA COURO;M;AZUL
M2613003D;22205;BLUSA M/L RENDA;PP;PRETO
M2619011D;22219;SHORT BOLSO;M;PRETO
000187;23697;CINTO CAMURCA BEGE;P;BEGE
000194;23745;FAIXA CINTO;M;AZUL JEANS
000195;23748;FAIXA CINTO EM COURO;P;PRETO
0627;23757;TASSEL CORDAO PINGENTE;U;SEM COR
445;23769;CINTO FAIXA COURO;P;AZUL/CARAMELO
M129;23764;CARTEIRA MAXI COURO CAMURCA;U;SEM COR
M239;23766;BOLSA CLUTCH NOBUCK MADREPEROLA;U;SEM COR
M335;23767;BOLSA CLUTCH PALHA BOLINHAS;U;SEM COR
M2711002D;23931;BLUSA CAVADA NO;P;BRANCO
M2912004;27426;BLUSA DETALHE MANGA;PP;COLORIDO
M2928003;27891;CONJUNTO DE RENDA;P;PRETO
M2928007;28335;CONJUNTO PARTY;P;MAGENTA
M2921013;28393;VESTIDO ALCA AMARRACAO;PP;FLORAL ROMANTICO
M2910013;28397;REGATA DE ALCA;PP;BOUQUET
M2924011;28417;CROPPED DE ALCA;P;BASIL
M2822003;28426;VESTIDO BICOS;PP;EST MANDALA
M2911006;28430;BLUSA FRENTE UNICA;PP;FOLHAGEM
M2911006;28432;BLUSA FRENTE UNICA;M;FOLHAGEM
M2912013;28441;BLUSA MANGA PREGAS;PP;FUCSIA
57980180;28449;CINTO COM FIVELA ASSIMETRICA;P;VERDE
57980700;28453;CINTO COM FIVELA ASSIMETRICA;M;NUDE
M2920007;28459;SHORT SAIA BOLSO FACA;P;LIMONCELLO
60420020;28467;CINTO DE VERNIZ COM FIVELA ASSIMETRICA;G;PRETO
M2930010;28482;CINTO DE VERNIZ COM FIVELA ASSIMETRICA;G;PRETO
M2912013;28490;BLUSA MANGA PREGAS;P;VERMELHO
M2912013;28492;BLUSA MANGA PREGAS;G;VERMELHO
M2923010;28519;TSHIRT CILIOS;P;PRETO
D2212014;13837;BLUSA M/C;GG;ESTAMPADO
M2215011;15506;CALCA PANTALONA CLOCHARD;P;PINK
M2210045;16538;BLUSA ALCA BORDADO CANUTILHO;PP;PRETO
M2228026;18013;CONJ CROPPED SAIA LONGA HOTPANTS;P;PRETO
M2228026;18015;CONJ CROPPED SAIA LONGA HOTPANTS;G;PRETO
D2221007D;18674;VESTIDO CURTO M/C DEGRAU;GG;OFF WHITE
D2221007D;18676;VESTIDO CURTO M/C DEGRAU;P;ROSE
M2723018;25741;TSHIRT BOLSO;M;TERRA
M2723018;25747;TSHIRT BOLSO;PP;VERDE
M2713069D;27484;BLUSA ML TRANSPASSADA;M;ESTAMPADO
M2713069D;27485;BLUSA ML TRANSPASSADA;G;ESTAMPADO
M276002D;27495;MACACAO RECORTES;G;PRETO
M2716002D;27496;MACACAO RECORTES;PP;PRETO
M2729018D;27514;CAMISA LACO GOLA;G;NUDE
M2730004D;27515;CINTO COM TACHAS;PP;PRETO
M2812010D;27521;BLUSA FAIXAS LATERAIS;M;PRETO
M2812010D;27525;BLUSA FAIXAS LATERAIS;P;OFF WHITE
M2820004D;27530;SHORT SAIA ONDAS;M;LISTRADO
M2823002D;27541;TSHIRT AMARRACAO;P;VERMELHO
M2715019;27620;CALCA LIGHT SKINNY;38;JEANS
M2715019;27624;CALCA LIGHT SKINNY;38;JEANS CLARO
M2912004;27639;BLUSA DETALHE MANGA;M;BEGE
M2923013;27652;TSHIRT LOCALIZACAO;PP;OFF WHITE
M2923011;27653;TSHIRT LONDON;PP;PRETO
M2712012D;27678;BLUSA AMARRACAO SILK;G;PRETO
M2712012D;27680;BLUSA AMARRACAO SILK;P;OFF WHITE
M2713023D;27683;BLUSA GOLA COM RENDA;PP;PRETO
M2721032D;27696;VESTIDO BOTOES AMARRACAO;M;ESTAMPADO
M2221025;14675;VESTIDO CURTO FRENTE UNICA;PP;PRETO
M2211040;16774;BLUSA CAVADA;P;BEGE
M2211040;16777;BLUSA CAVADA;M;AZUL BEBE
M2211040;16780;BLUSA CAVADA;M;PRATA
M2228011;16786;CONJ BLUSA M/C E SAIA;M;ROXO
000152;17036;COLAR MN686 AG-171;U;UNICA
000157;17042;COLAR MN663 AG-171;U;UNICA
D2212036;19128;BLUSA M/C BASICA;P;EST FOLHAS BORBOLETA AZUL
2996;21364;CINTO FAIXA DM172;PP;AZUL
M2615011;21633;CALCA SKINNY RECORTE;P;PRETO
M2615011;21634;CALCA SKINNY RECORTE;M;PRETO
M2620003;25025;SHORT SAIA FAIXAS;M;PRETO/OFF WHITE
M2713027;25204;BLUSA ENTREMEIO;G;OFF WHITE
M2910008;27740;BLUSA ALCA FINA;G;EST MANDALA
M2919005;27940;SHORT CLASSICO ALFAIATARIA;G;PRETO
M2922007;28495;VESTIDO TRANSPASSADO;M;MENTA
M2915016;28523;CALCA ELASTICO;PP;PRETO
M2920003;28531;SHORT SAIA BOLSO FACA;G;PRETO
M2924031;28534;CROPPED DE ALCA;PP;TURQUESA CLARO
M2916007;28537;MACACAO RECORTES;PP;CARDEAL
M2813003;28543;BLUSA ML TRANSPASSADA;PP;ESTAMPADO
M2810022;28551;BLUSA DECOTE RENDA;G;OFF WHITE
M2715038;28559;CALCA BOY DESTROYED;36;BRANCO
M2715038;28560;CALCA BOY DESTROYED;38;BRANCO
M2715017;28566;CALCA BOY;38;BRANCO
M2921017;28569;VESTIDO TRANSPASSADO;PP;CORAL
M2222033D;28583;VESTIDO LONGO DE RENDA;PP;BEGE
M2222033D;28584;VESTIDO LONGO DE RENDA;P;BEGE
M2715036D;28588;CALCA FLARE BOTOES;M;PRETO
M2723010D;28591;TSHIRT FURADINHA;P;PRETO
M2810019D;28607;BLUSA SOBREPOSICAO;M;PRETO
M2212015;13124;BLUSA COURO MC PREGAS;M;CINZA
M2214015;16636;BODY DE RENDA;P;OFF WHITE
D2221007D;18689;VESTIDO CURTO M/C DEGRAU;GG;AZUL CLARO
M2214022;18708;BODY PEDRAS;PP;OFF WHITE
M2214024;19187;BODY DECOTE RENDA;P;BEGE
M165415860;19217;SAIA DET.OFF BEGE M;U;UNICA
105422802;19220;SAIA NERVURA C/BABADO OFF WHITE P;U;UNICA
M1619003;19336;SHORT RENDA;M;OFF WHITE
M1620006;19347;SHORT SAIA ESTAMPADO;G;ESTAMPADO
M2223029;19349;T SHIRT LASER MANGA;P;PRETO
M2712020;25879;BLUSA M/C COM RECORTES;P;OFF WHITE
M2718023;25889;SAIA BOLSOS FRENTE;G;OFF WHITE
M2718023;25893;SAIA BOLSOS FRENTE;G;PRETO
M2810005;26062;BLUSA HAVANA;P;OFF WHITE
M2813001D;27724;BLUSA ML TRANSPASSADA;M;MARINHO
M2919002;27814;SHORT ALFAIATARIA;P;PRETO
M2913004;27820;MOLETOM DECOTE REDONDO;G;LISTRADO
M2928001;27844;CONJUNTO LINHO;PP;OFF WHITE
M2922010;27847;VESTIDO JERSEY LONGO;PP;PISTACHE
M2924017;27848;CROPPED DECOTE AMARRACAO;PP;TURQUESA ESCURO
M2915001;27870;CALCA PESPONTO;M;FLAMINGO
M2224011;14685;CROPPED COM BORDADO;PP;OFF WHITE
M2224011;14686;CROPPED COM BORDADO;P;OFF WHITE
D2212007;14715;BLUSA M/C COM LACO;M;PRETO
M2228005;16074;CONJ CROPPED E SHORT BABADO;M;ESTAMPADO
M2228007;16202;CONJ RENDA CASHIMIER;PP;VERDE
M2228007;16206;CONJ RENDA CASHIMIER;G;VERDE
M2212048;19240;BLUSA M/C RASGOS;P;PRETO
M2218071;19245;SAIA MIDI DESFIADA;M;JEANS
M2211045;19255;BLUSA CAVADA DETALHE COSTA;P;VERDE
M2211045;19257;BLUSA CAVADA DETALHE COSTA;G;VERDE
M2212049;19276;BLUSA M/C DECOTE V BOLSO;P;OFF WHITE
M2211046;19283;BLUSA REGATA;G;PRETO
M2212050;19327;BLUSA M/C LASER ONDA;P;OFF WHITE
M2717003;25987;MACAQUINHO TRANSPASSADO;G;PRETO
M2724002;26085;CROPPED COURO;M;OFF WHITE
M2729008;26091;CAMISA AMARRACAO;G;ESTAMPA LIBELULA
M2729013;26096;CAMISA BASICA;G;ESTAMPA LIBELULA
M2721001;23793;VESTIDO FRANJAS;G;BEGE
M2818021;27662;SAIA MIDI;P;LISTRADO
M2810014D;28096;BLUSA DE ALCA DECOTE V;M;PRETO
M2810014D;28101;BLUSA DE ALCA DECOTE V;G;OFF WHITE
M2810015D;28110;BLUSA DE ALCA LARGA;PP;PRETO
M2810015D;28113;BLUSA DE ALCA LARGA;G;PRETO
M2810015D;28117;BLUSA DE ALCA LARGA;G;OFF WHITE
M2810015D;28124;BLUSA DE ALCA LARGA;M;NUDE
M2813008D;28127;BLUSA FAIXA AMARRACAO;PP;PRETO
M2813008D;28137;BLUSA FAIXA AMARRACAO;M;MESCLA ESCURO
M2813008D;28145;BLUSA FAIXA AMARRACAO;M;FLAMINGO
M2813008D;28149;BLUSA FAIXA AMARRACAO;M;ORQUIDEA
M2818001D;28151;SAIA MIDI DETALHE COS;PP;ESTAMPADO
M2818001D;28154;SAIA MIDI DETALHE COS;G;ESTAMPADO
M2821010D;28165;VESTIDO FAIXA LATERAL;M;ESTAMPADO
M2821010D;28166;VESTIDO FAIXA LATERAL;G;ESTAMPADO
M2825001D;28169;JAQUETA RECORTES;M;MARINHO
M2914003D;28172;BODY CAVADO;P;LISTRADO
M2914003D;28173;BODY CAVADO;M;LISTRADO
M2911002;28274;BLUSA CAVADA AMARRACAO;PP;FOLHAS
M2813009D;28624;BLUSA AMARRACAO;G;ESTAMPADO
M2817001D;28640;MACAQUINHO TRANSPASSADO;G;ESTAMPADO
M2818013D;28641;SAIA PREGAS DUPLAS;PP;ESTAMPADO
M2818013D;28643;SAIA PREGAS DUPLAS;M;ESTAMPADO
M2819006D;28654;SHORT CLOCHARD;P;LIMONCELLO
M2819006D;28655;SHORT CLOCHARD;M;LIMONCELLO
000202 M2812022;1032661;REGATA DE BAIXO M2812022;G;MESCLA
M2713070;27645;BLUSA M/L RENDA;P;PRETO
M2928004;27876;CONJUNTO TOP E CALCA;P;FLAMINGO
M2824009;27881;TOP DE RENDA;M;OFF WHITE
M2824009;27882;TOP DE RENDA;G;OFF WHITE
M2924003;27888;CROPPED CORPETE;M;PRETO
BV30;27928;VESTIDOS 30;.;SEM COR
BV70;27932;VESTIDOS 70;.;SEM COR
BB110;27972;BLUSAS 110;.;SEM COR
BS40;27980;SHORT/SAIA 40;.;SEM COR
BS70;27983;SHORT/SAIA 70;.;SEM COR
BS80;27984;SHORT/SAIA 80;.;SEM COR
BC30;27994;CALCA 30;.;SEM COR
D2223001;13947;T SHIRT COM APLICACAO;M;OFF WHITE
D2223001;13948;T SHIRT COM APLICACAO;G;OFF WHITE
M2217008;13979;MACAQUINHO RENDA;PP;OFF WHITE
D2221017;14611;VESTIDO CURTO BOLSO;P;ESTAMPADO
D2221017;14615;VESTIDO CURTO BOLSO;G;ESTAMPADO
M2219019;15879;SHORT BABADO;G;ESTAMPADO
M2321003;15884;VESTIDO ALCA BORDADO;M;PRETO
M2321003;15890;VESTIDO ALCA BORDADO;P;OFF WHITE
D2212021;15895;BLUSA MANGA CURTA MORCEGO;G;ESTAMPADO
M2210035;17011;BLUSA ALCA BORDADO;G;VERDE BEBE
M2210063;19609;BLUSA ALCA DECOTE RENDA;M;NUDE
M2408D;20117;BODY BORDADO;PP;OFF WHITE
M2386D;20129;SAIA LASER;M;PRETO
M2912009;27749;BLUSA PESPONTO CONTRASTE;P;FUCSIA
M2823003D;28672;TSHIRT COLISSE;P;AZUL
M2911004D;28675;BLUSA CAVADA AMARRACAO;PP;LISTRADO
M2911004D;28678;BLUSA CAVADA AMARRACAO;G;LISTRADO
M2912004D;28680;BLUSA DETALHE MANGA;P;BEGE
M2912004D;28682;BLUSA DETALHE MANGA;G;BEGE
M2915007D;1033605;PANTALONA LINHO;P;LILAS
M2919005D;28687;SHORT CLASSICO ALFAIATARIA;PP;LILAS
M2922011D;28698;VESTIDO LONGO;G;ESTAMPADO
M2910013;28711;REGATA DE ALCA;G;BOUQUET
P2912003;28718;TSHIRT AMARRACAO UNIFORME;M;MESCLA
M2922014;28760;VESTIDO BICOLOR;P;SAGE
M2924029;28768;CROPPED BABADO;PP;TANGERINA
M2212023D;16864;BLUSA M/C RENDA;PP;OFF WHITE
M2218015D;16875;SAIA LONGA;G;ESTAMPADO
M2218044;16881;SAIA PAETE;PP;PRETO
M2224040;16969;CROPPED ALCA NO;PP;LISTRADO
M2222025;17041;VESTIDO LONGO DE RENDA;PP;OFF WHITE
M2210046;17277;BLUSA ALCA BABADO;M;ESTAMPADO
D2212029;17284;CIGANINHA ESTAMPADA;M;ESTAMPADO
D2220003;17301;SHORT SAIA TRANSPASSADO;P;PRETO
D2220003;17304;SHORT SAIA TRANSPASSADO;PP;PINK
D2220003;17309;SHORT SAIA TRANSPASSADO;P;AMARELO
M2221015;17321;VESTIDO CURTO BABADO;G;ESTAMPADO
M2222028;17369;VESTIDO LONGO OMBRO SO NO;PP;BEGE
D2214006;17534;BODY CHOCKER;M;AMARELO
D2214006;17535;BODY CHOCKER;G;AMARELO
M2218052;17617;SAIA TRANSPASSE PEPLUM;M;ESTAMPADO
8395;18143;BLUSA TULE PRETO COM GUIPIR;PP;PRETO
8395;18146;BLUSA TULE PRETO COM GUIPIR;G;PRETO
M2224004;13156;CROPPED TOP DE RENDA;PP;ROSE
M2322011;13685;VESTIDO LONGO RENDA TULE BORDADO;PP;VERDE BEBE
M2217001D;14927;MACAQUINHO BABADO OMBRO;P;VERMELHO
M2217001D;14929;MACAQUINHO BABADO OMBRO;G;VERMELHO
M2217001D;14930;MACAQUINHO BABADO OMBRO;PP;VERDE
M2217001D;14933;MACAQUINHO BABADO OMBRO;G;VERDE
M2212005D;14935;BLUSA M/C RENDA COM BOTOES COSTA;P;OFF WHITE
M2218006D;14939;SAIA BABADOS FAIXA;P;ESTAMPADO LISTRADO
M2218028;15561;SAIA PLISSADO;PP;BEGE
M2210034;15567;BLUSA ALCA TELA E RENDA;PP;PRETO
M2219016;15614;SHORT PREGAS;PP;PINK
M2219016;15615;SHORT PREGAS;P;PINK
M2211035;16207;BLUSA GOLA TRANCA;PP;ROSE
D2221007D;16337;VESTIDO CURTO M/C DEGRAU;PP;EST FOLHAS BORBOLETA AZUL
D2221007D;16351;VESTIDO CURTO M/C DEGRAU;M;FOLHAGEM ROSE
D2221007D;16354;VESTIDO CURTO M/C DEGRAU;GG;FOLHAGEM ROSE
M21114006D;16373;BODY M/C TULE E RENDA;M;ROSE
M1918026D;16381;SAIA DOIS BABADOS BORDADO;P;OFF WHITE
M2219012D;16387;SHORT TRANSPASSE;G;OFF WHITE
M2219012D;16391;SHORT TRANSPASSE;M;NUDE
D2212024D;16422;BLUSA CIGANINHA BABADO;M;PRETO
D2218006D;16441;SAIA RECORTES;P;PRETO
D2218006D;16442;SAIA RECORTES;M;PRETO
D2218006D;16444;SAIA RECORTES;GG;PRETO
D2218006D;16448;SAIA RECORTES;M;OFF WHITE
D2218006D;16456;SAIA RECORTES;P;PINK
M2218021;13754;SAIA FAIXA TAXAS;M;OFF WHITE
M2217009;14280;MACAQUINHO RENDA;PP;BEGE
D2221018;15913;VESTIDO CURTO RENDA;PP;PRETO
M2618015;22229;SAIA RETA NERVURAS;M;PRETO
M2613005;22233;BLUSA M/L RAGLA;P;OFF WHITE
M2715010D;25162;CALCA PANTALONA;G;ESTAMPADO POA
P2712001;25238;UNIFORME POLO MASCULINO;P;BEGE
M2718021;25244;SAIA PESPONTO;P;PRETO
M2715037;25245;CALCA SLIM DESTROYED;36;UNICA
M2718022;25249;SAIA MIDI FIVELA;P;PRETO
M2715022;25282;CALCA FLARE RASGO;42;CRU
